source,status,date,cust_name,cust_num,cust_parent_name,cust_channel,cust_segment,amount,quantity
dot,closed,2024-01-04,NETRITION,1056,Netrition,Online,Online,632.4,17
dot,closed,2024-01-04,PALATIZE,1119,Palatize,Online,Online,111.60000000000001,3
dot,closed,2024-01-05,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-08,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,598.4,44
dot,closed,2024-01-08,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-08,GROCERY SUPPLY SOUTHEAST,1101,Grocery Supply,Retail,Grocery,892.8000000000001,24
dot,closed,2024-01-08,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,595.2,16
dot,closed,2024-01-08,HOLIDAY WHOLESALE,1073,Holiday Wholesale,Retail,Convenience,1088.0,80
dot,closed,2024-01-08,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,595.2,16
dot,closed,2024-01-08,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,816.0,60
dot,closed,2024-01-09,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-09,EBY-BROWN/EAU CLAIRE,1069,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-09,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-09,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-09,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,476.0,35
dot,closed,2024-01-10,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,5168.0,380
dot,closed,2024-01-10,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,13.6,1
dot,closed,2024-01-10,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-01-10,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-10,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,544.0,40
dot,closed,2024-01-10,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,476.0,35
dot,closed,2024-01-10,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,1496.0,110
dot,closed,2024-01-10,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,326.4,24
dot,closed,2024-01-10,MERRILL DISTRIBUTING,1111,Merrill Distributing,Retail,Convenience,652.8,8
dot,closed,2024-01-11,CORE-MARK/BAKERSFIELD,1048,Core-Mark,Retail,Convenience,54.4,4
dot,closed,2024-01-11,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-11,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,1632.0,120
dot,closed,2024-01-11,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,-3273.6000000000004,-88
dot,closed,2024-01-11,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,816.0,60
dot,closed,2024-01-11,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,353.6,26
dot,closed,2024-01-11,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,204.0,15
dot,closed,2024-01-12,EBY-BROWN/PLAINFIELD,1046,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-12,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-12,NETRITION,1056,Netrition,Online,Online,409.2,11
dot,closed,2024-01-14,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-15,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,40.8,3
dot,closed,2024-01-15,GROCERY SUPPLY SOUTHEAST,1101,Grocery Supply,Retail,Grocery,3571.2,96
dot,closed,2024-01-15,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1785.6,48
dot,closed,2024-01-15,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,4166.4,112
dot,closed,2024-01-15,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-15,MCLANE/C-STR/SUNWEST,1104,McLane,Retail,Convenience,163.2,12
dot,closed,2024-01-16,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,40.8,3
dot,closed,2024-01-16,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,163.2,12
dot,closed,2024-01-16,EBY-BROWN/EAU CLAIRE,1069,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-16,EBY-BROWN/MID-SOUTH,1070,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-16,KROGER/PEYTON/FOUNTAIN,1106,Kroger,Retail,Grocery,122.4,9
dot,closed,2024-01-16,KROGER/PEYTON/PHOENIX,1107,Kroger,Retail,Grocery,81.6,6
dot,closed,2024-01-16,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,408.0,30
dot,closed,2024-01-16,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,68.0,5
dot,closed,2024-01-16,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,408.0,30
dot,closed,2024-01-16,PFS/HALE,1114,Performace Food Group,AFH,Broadline,50.800000000000004,2
dot,closed,2024-01-17,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-17,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-01-17,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-17,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-18,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,1060.8,13
dot,closed,2024-01-18,CORE-MARK/LEITCHFIELD,1077,Core-Mark,Retail,Convenience,2121.6,26
dot,closed,2024-01-18,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,2448.0,180
dot,closed,2024-01-18,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,1060.8,13
dot,closed,2024-01-18,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,979.2,12
dot,closed,2024-01-18,EBY-BROWN/GIBSONTON,1053,Eby-Brown,Retail,Convenience,204.0,15
dot,closed,2024-01-18,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-18,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,813.3240000000001,60
dot,closed,2024-01-18,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,639.2,47
dot,closed,2024-01-18,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,544.0,40
dot,closed,2024-01-18,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,816.0,60
dot,closed,2024-01-18,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,0.0,0
dot,closed,2024-01-18,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,1972.0,145
dot,closed,2024-01-18,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,462.4,34
dot,closed,2024-01-18,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,1441.6,106
dot,closed,2024-01-19,CORE-MARK/CAROLINA,1049,Core-Mark,Retail,Convenience,1496.0,35
dot,closed,2024-01-19,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-01-19,NETRITION,1056,Netrition,Online,Online,706.8000000000001,19
dot,closed,2024-01-22,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,2529.6,31
dot,closed,2024-01-22,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,1577.6,36
dot,closed,2024-01-22,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,680.0,50
dot,closed,2024-01-22,GROCERY SUPPLY SOUTHEAST,1101,Grocery Supply,Retail,Grocery,1190.4,32
dot,closed,2024-01-22,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,4166.400000000001,112
dot,closed,2024-01-22,M R WILLIAMS,1042,MR Williams,Retail,Convenience,965.5999999999999,31
dot,closed,2024-01-22,MCLANE/C-STR/OCALA,1090,McLane,Retail,Convenience,816.0,60
dot,closed,2024-01-22,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,612.0,45
dot,closed,2024-01-22,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-23,CORE-MARK/DENVER/AURORA,1064,Core-Mark,Retail,Convenience,1387.2,17
dot,closed,2024-01-23,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,231.2,17
dot,closed,2024-01-23,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-23,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-23,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,595.2,16
dot,closed,2024-01-23,HOLIDAY WHOLESALE,1073,Holiday Wholesale,Retail,Convenience,544.0,40
dot,closed,2024-01-23,KROGER/PEYTON/PHOENIX,1107,Kroger,Retail,Grocery,108.8,8
dot,closed,2024-01-23,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,680.0,50
dot,closed,2024-01-23,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,680.0,50
dot,closed,2024-01-24,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,2448.0,180
dot,closed,2024-01-24,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,54.4,4
dot,closed,2024-01-24,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,2747.2,167
dot,closed,2024-01-24,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,1088.0,80
dot,closed,2024-01-24,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,1084.432,80
dot,closed,2024-01-24,KROGER/PEYTON/FOUNTAIN,1106,Kroger,Retail,Grocery,54.4,4
dot,closed,2024-01-24,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,136.0,10
dot,closed,2024-01-24,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,707.2,52
dot,closed,2024-01-24,MCLANE/C-STR/SOUTHERN,1118,McLane,Retail,Convenience,40.8,3
dot,closed,2024-01-25,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,285.6,21
dot,closed,2024-01-25,CORE-MARK/BAKERSFIELD,1048,Core-Mark,Retail,Convenience,108.8,8
dot,closed,2024-01-25,CORE-MARK/FORREST CITY,1065,Core-Mark,Retail,Convenience,1305.6,16
dot,closed,2024-01-25,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-25,EBY-BROWN/GIBSONTON,1053,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-25,EBY-BROWN/MID-SOUTH,1070,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-25,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,2176.0,160
dot,closed,2024-01-25,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,136.0,10
dot,closed,2024-01-25,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,816.0,60
dot,closed,2024-01-25,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,816.0,60
dot,closed,2024-01-25,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,136.0,10
dot,closed,2024-01-25,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,1088.0,80
dot,closed,2024-01-26,EBY-BROWN/PLAINFIELD,1046,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-26,NETRITION,1056,Netrition,Online,Online,1041.6,28
dot,closed,2024-01-29,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-01-29,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,652.8,8
dot,closed,2024-01-29,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-29,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1190.4,32
dot,closed,2024-01-29,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,2678.4,72
dot,closed,2024-01-30,CORE-MARK/CLACKAMAS DRY,1117,Core-Mark,Retail,Convenience,326.4,4
dot,closed,2024-01-30,CORE-MARK/DENVER/AURORA,1064,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-30,CORE-MARK/FORREST CITY,1065,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-30,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-01-30,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,652.8,8
dot,closed,2024-01-30,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-30,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,816.0,60
dot,closed,2024-01-30,EBY-BROWN/EAU CLAIRE,1069,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-30,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-30,EBY-BROWN/MID-SOUTH,1070,Eby-Brown,Retail,Convenience,2176.0,160
dot,closed,2024-01-30,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-30,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,2168.864,160
dot,closed,2024-01-30,HADCO/ONE-OCEAN CARGO,1082,Hadco,AFH,Off-Shore / Military,37.6,1
dot,closed,2024-01-30,KROGER/PEYTON/FOUNTAIN,1106,Kroger,Retail,Grocery,204.0,15
dot,closed,2024-01-30,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,421.6,31
dot,closed,2024-01-31,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,1292.0,95
dot,closed,2024-01-31,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,1876.8,23
dot,closed,2024-01-31,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-01-31,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,408.0,30
dot,closed,2024-02-01,CORE-MARK/BAKERSFIELD,1048,Core-Mark,Retail,Convenience,326.4,4
dot,closed,2024-02-01,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,816.0,60
dot,closed,2024-02-01,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,476.0,10
dot,closed,2024-02-01,EBY-BROWN/GIBSONTON,1053,Eby-Brown,Retail,Convenience,639.2,47
dot,closed,2024-02-01,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-02-01,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,544.0,40
dot,closed,2024-02-02,CORE-MARK/CAROLINA,1049,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-02-02,EBY-BROWN/PLAINFIELD,1046,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-02,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,-816.0,-60
dot,closed,2024-02-02,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,680.0,50
dot,closed,2024-02-02,NETRITION,1056,Netrition,Online,Online,1227.6,33
dot,closed,2024-02-05,BRAUN DISTRIBUTING,1109,Braun Distributing,Retail,Convenience,27.2,2
dot,closed,2024-02-05,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-02-05,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,435.2,32
dot,closed,2024-02-05,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-05,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,1904.0,140
dot,closed,2024-02-05,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,595.2,16
dot,closed,2024-02-05,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,3868.8,104
dot,closed,2024-02-05,M R WILLIAMS,1042,MR Williams,Retail,Convenience,27.2,2
dot,closed,2024-02-05,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,1972.0,145
dot,closed,2024-02-06,CORE-MARK/ALBUQUERQUE,1063,Core-Mark,Retail,Convenience,1142.4,14
dot,closed,2024-02-06,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-02-06,CORE-MARK/SPOKANE,1116,Core-Mark,Retail,Convenience,326.4,4
dot,closed,2024-02-06,EBY-BROWN/EAU CLAIRE,1069,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-02-06,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-06,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,1084.432,80
dot,closed,2024-02-06,KROGER/PEYTON/FOUNTAIN,1106,Kroger,Retail,Grocery,272.0,20
dot,closed,2024-02-06,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,544.0,40
dot,closed,2024-02-06,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,557.6,41
dot,closed,2024-02-07,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,2448.0,180
dot,closed,2024-02-07,CORE-MARK/CORONA,1115,Core-Mark,Retail,Convenience,326.4,4
dot,closed,2024-02-07,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,40.8,3
dot,closed,2024-02-07,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,136.0,10
dot,closed,2024-02-07,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,680.0,50
dot,closed,2024-02-07,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,544.0,40
dot,closed,2024-02-08,ALLEN BROTHERS,1084,Allen Brothers,Retail,Convenience,0.0,0
dot,closed,2024-02-08,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,27.2,2
dot,closed,2024-02-08,CORE-MARK/BAKERSFIELD,1048,Core-Mark,Retail,Convenience,108.8,8
dot,closed,2024-02-08,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,0.0,0
dot,closed,2024-02-08,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,95.2,7
dot,closed,2024-02-08,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-02-08,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,244.8,18
dot,closed,2024-02-08,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,2312.0,170
dot,closed,2024-02-08,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,408.0,30
dot,closed,2024-02-08,MCLANE/C-STR/OCALA,1090,McLane,Retail,Convenience,476.0,35
dot,closed,2024-02-08,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,625.6,46
dot,closed,2024-02-08,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,408.0,30
dot,closed,2024-02-08,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,1360.0,100
dot,closed,2024-02-09,CHARLES C. PARKS COMPANY,1092,Charles C Parks Co,Retail,Convenience,40.8,3
dot,closed,2024-02-09,CORE-MARK/CAROLINA,1049,Core-Mark,Retail,Convenience,0.0,0
dot,closed,2024-02-09,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-02-09,EBY-BROWN/PLAINFIELD,1046,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-09,NETRITION,1056,Netrition,Online,Online,669.5999999999999,18
dot,closed,2024-02-12,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-02-12,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,530.4,39
dot,closed,2024-02-12,GROCERY SUPPLY SOUTHEAST,1101,Grocery Supply,Retail,Grocery,595.2,16
dot,closed,2024-02-12,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,892.8000000000001,24
dot,closed,2024-02-12,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,3868.8,104
dot,closed,2024-02-12,M R WILLIAMS,1042,MR Williams,Retail,Convenience,81.6,6
dot,closed,2024-02-12,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,897.6,66
dot,closed,2024-02-12,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,1115.2,82
dot,closed,2024-02-12,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,0.0,0
dot,closed,2024-02-12,MCLANE/C-STR/SUNWEST,1104,McLane,Retail,Convenience,190.4,14
dot,closed,2024-02-13,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-02-13,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-13,EBY-BROWN/EAU CLAIRE,1069,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-02-13,EBY-BROWN/MID-SOUTH,1070,Eby-Brown,Retail,Convenience,816.0,60
dot,closed,2024-02-13,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-02-13,KROGER/PEYTON/FOUNTAIN,1106,Kroger,Retail,Grocery,68.0,5
dot,closed,2024-02-13,KROGER/PEYTON/PHOENIX,1107,Kroger,Retail,Grocery,54.4,4
dot,closed,2024-02-13,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,408.0,30
dot,closed,2024-02-13,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,272.0,20
dot,closed,2024-02-13,RENEX NY CORP,1103,Renex,Retail,Grocery,472.4,33
dot,closed,2024-02-14,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,1088.0,80
dot,closed,2024-02-14,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,54.4,4
dot,closed,2024-02-14,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,1088.0,80
dot,closed,2024-02-14,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,816.0,60
dot,closed,2024-02-14,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-14,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,408.0,30
dot,closed,2024-02-14,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,-544.0,-40
dot,closed,2024-02-14,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,204.0,15
dot,closed,2024-02-15,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,1088.0,80
dot,closed,2024-02-15,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,27.2,2
dot,closed,2024-02-15,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-02-15,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,1626.648,120
dot,closed,2024-02-15,HIGH MART INC.,1080,High Mart,Online,Online,40.8,3
dot,closed,2024-02-15,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,217.6,16
dot,closed,2024-02-15,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,1360.0,100
dot,closed,2024-02-15,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,244.8,18
dot,closed,2024-02-15,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,353.6,26
dot,closed,2024-02-16,CHARLES C. PARKS COMPANY,1092,Charles C Parks Co,Retail,Convenience,13.6,1
dot,closed,2024-02-16,EBY-BROWN/PLAINFIELD,1046,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-16,NETRITION,1056,Netrition,Online,Online,372.0,10
dot,closed,2024-02-19,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,5984.0,440
dot,closed,2024-02-19,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,503.20000000000005,37
dot,closed,2024-02-19,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-02-19,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-02-19,GROCERY SUPPLY SOUTHEAST,1101,Grocery Supply,Retail,Grocery,1190.4,32
dot,closed,2024-02-19,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,1190.4,32
dot,closed,2024-02-19,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,68.0,5
dot,closed,2024-02-19,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,1020.0,75
dot,closed,2024-02-19,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,1088.0,80
dot,closed,2024-02-20,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-20,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-02-20,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,1632.0,120
dot,closed,2024-02-20,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1785.6,48
dot,closed,2024-02-20,KROGER/PEYTON/FOUNTAIN,1106,Kroger,Retail,Grocery,408.0,30
